transaction_id,customer_id,product_name,category,region,quantity,price,total_amount,order_date
47e3e1fd-4889-415d-a709-673455be5522,CUST2256,Mobile,Gadgets,West,4,12036,48144,2024-05-29
e5cc7fb4-8d6a-4c39-9586-b78e97194141,CUST8904,Mobile,Accessories,North,5,49686,248430,2023-03-26
9c66f5a7-2035-498c-8f43-d67e260ef28c,CUST8815,Mouse,Office,West,5,49024,245120,2024-01-25
e8d52fe4-d1d0-492e-8367-80eee1d43436,CUST3744,Keyboard,Office,North,1,32909,32909,2023-12-03
9fa89c09-b373-4472-9159-58f23bc00508,CUST8097,Monitor,Electronics,South,1,40184,40184,2023-04-26
3e8fdc8a-e0fc-4553-91b5-3931cb6732b8,CUST8571,Smartwatch,Electronics,South,2,1546,3092,2023-06-16
138e5d0d-6ecd-45b3-ba62-477df8ed2bf0,CUST6064,Laptop,Office,West,2,39871,79742,2023-07-31
81803580-9649-4539-b196-c6c564ab0f59,CUST2344,Smartwatch,Electronics,North,2,3727,7454,2024-11-06
df669b08-c005-41ea-af9b-1f1dc3b1e56c,CUST4778,Mobile,Accessories,North,4,49194,196776,2024-08-09
999ce61d-8d7d-4422-93eb-d4bf7f593483,CUST8296,Mouse,Electronics,West,1,24499,24499,2023-09-27
c1d2b8f3-d64d-4ec4-8f33-ab2538054f8b,CUST8279,Mobile,Accessories,North,1,10367,10367,2023-04-29
f84da696-b42f-485c-a101-c7c66c30edf8,CUST2196,Printer,Gadgets,East,4,931,3724,2023-01-03
b2e0b345-229f-4167-9ede-f54144550dd1,CUST9129,Headphones,Gadgets,North,5,42189,210945,2024-02-09
7244688e-2fa1-4e1d-b1fa-866c3d1af2f9,CUST3270,Monitor,Accessories,West,2,32085,64170,2023-04-24
87e5be45-8588-4152-aceb-23b31e760b6b,CUST5070,Mouse,Accessories,South,5,25908,129540,2023-02-27
f65f1ee7-68a5-4cc6-b441-e13702758510,CUST5874,Mobile,Electronics,West,4,22011,88044,2024-04-09
fd15cbb6-070e-4955-b7d3-084c3b3ca393,CUST2699,Smartwatch,Gadgets,West,2,4566,9132,2024-02-24
d16f17dc-66d0-49ec-ae53-43633fd35e36,CUST2144,Headphones,Accessories,West,3,44367,133101,2024-05-05
994d43a9-385a-48d5-a1e6-5cedce254ec4,CUST4593,Monitor,Gadgets,West,4,42203,168812,2023-12-01
325f1ddb-ccbd-4a77-85fa-1bc2bb6e16fb,CUST6573,Mouse,Office,East,2,17139,34278,2023-07-08
64787083-1328-4669-a528-0954574acded,CUST2663,Headphones,Office,East,1,44305,44305,2023-06-05
5ee0ee59-6f18-4c24-9729-ef9df5127070,CUST9712,Mobile,Office,West,2,47056,94112,2023-08-21
ca8dc5b4-72d7-42bc-8ec1-d5694757fda4,CUST3153,Mobile,Gadgets,South,3,5102,15306,2023-03-08
6b6cccf3-13b1-47db-9d89-34ad3296ac1a,CUST7967,Camera,Office,South,3,34817,104451,2024-07-12
52323dca-b3d3-4920-aeaf-da868303e2db,CUST8860,Mouse,Gadgets,West,3,19360,58080,2024-12-09
0569af38-37ba-49d6-8854-187d22d6ae3f,CUST7663,Smartwatch,Office,East,5,33472,167360,2023-07-11
b6d4f53c-56c5-4df1-a88a-cf982d599f77,CUST3896,Mobile,Accessories,West,2,30601,61202,2024-06-05
93d145b6-f97c-4c79-b53f-18d796c7ed77,CUST5296,Laptop,Electronics,North,2,10175,20350,2024-11-17
dc71c80c-509c-4e21-ba1b-9c82e85e76c3,CUST4258,Monitor,Accessories,East,3,45954,137862,2024-06-16
58884a4e-b729-48e3-8d47-aa959a0a7d71,CUST9984,Smartwatch,Gadgets,North,4,42166,168664,2024-08-07
76351103-ca7e-4db0-9836-821602983fb9,CUST4796,Smartwatch,Electronics,East,3,48065,144195,2024-06-30
94a5972c-cc0a-4cb9-994d-53d0b745b5fa,CUST3055,Laptop,Electronics,East,3,14752,44256,2023-02-25
bab998d0-5a58-4c35-b85e-bcd66df5d887,CUST8466,Headphones,Gadgets,West,1,45683,45683,2024-02-10
24c179a8-8c54-49b8-969c-1eed6a9d66b4,CUST4671,Camera,Electronics,West,1,32538,32538,2023-06-09
dc7c7b6c-8cf0-444a-831e-e2a4f0e254dd,CUST1088,Camera,Electronics,South,5,31638,158190,2024-07-03
9d8fa6a0-46bb-47aa-b5f2-0f51fe46d04c,CUST7168,Keyboard,Gadgets,West,4,36250,145000,2024-08-01
22708610-97ff-4004-88f1-9d2d66600ff4,CUST1352,Printer,Office,South,5,30888,154440,2024-07-26
de2954be-ff60-4032-8a6b-9b8e83d2a3c1,CUST5836,Mouse,Electronics,East,1,20208,20208,2023-04-24
189ac467-4a08-4c7a-88ed-38d95273a53e,CUST4393,Smartwatch,Office,East,5,7770,38850,2023-10-25
50cb7199-a59a-42dc-a3ee-563167cf5ead,CUST2450,Smartwatch,Electronics,South,4,8924,35696,2023-09-21
dea5ad80-4e50-45f5-9434-1f836db342cc,CUST4085,Camera,Accessories,West,5,45352,226760,2023-05-31
5436f3c6-6f8f-413f-8f40-fbf73bf43ebb,CUST5463,Camera,Electronics,North,4,18282,73128,2023-02-21
3ac8eb4a-33a0-43c2-99d5-6682525c6334,CUST6936,Headphones,Gadgets,East,2,43468,86936,2023-01-12
7f6e4a09-ebc9-4bb7-a5f3-04283e47001a,CUST7966,Mobile,Accessories,North,2,26469,52938,2023-08-27
36f9e2f7-cc40-4cca-9e40-6bb4cfb0be93,CUST5743,Camera,Gadgets,South,5,18630,93150,2024-10-12
a83ad250-7b6b-449a-9802-7f98dae2fe75,CUST6797,Smartwatch,Accessories,North,2,42930,85860,2023-10-08
36120094-d187-4598-adf5-e6616410f2ba,CUST4722,Mobile,Office,East,4,34952,139808,2023-06-06
7e4f2cef-b412-41e5-b296-e5d4cb2d15a9,CUST7122,Tablet,Accessories,North,2,44043,88086,2023-08-23
7dd05707-46c8-411f-8a82-e1188551edff,CUST1973,Mouse,Gadgets,East,3,27524,82572,2023-04-05
c21998b4-8aa2-4a2a-b077-27bdff8d18e4,CUST4148,Headphones,Accessories,East,5,21465,107325,2024-07-03
1b4719f9-dfae-49a9-86d1-56c7a30c3af9,CUST4948,Mouse,Electronics,West,2,3209,6418,2023-09-22
305974ed-b5ee-46b7-8929-3065432b9191,CUST9864,Headphones,Office,North,2,32380,64760,2023-12-24
8d0105b4-740b-4a4c-90b8-bddd970ddab3,CUST8603,Monitor,Gadgets,East,2,24086,48172,2023-07-25
fe977ed3-a677-4948-bede-a49490fb48fa,CUST8736,Tablet,Accessories,East,3,32358,97074,2024-07-04
254d00d6-a03e-45e8-84ff-0abd4c3a69a4,CUST9593,Tablet,Gadgets,South,4,23712,94848,2023-01-21
56c1583f-85dd-4882-97be-5923b9d2ae25,CUST5322,Smartwatch,Electronics,West,1,29783,29783,2023-12-16
be613835-8f88-495c-bd47-2f92680502a8,CUST2062,Keyboard,Electronics,North,4,11154,44616,2024-01-22
95fc1858-ef0d-4c19-979c-324eeb3acfbe,CUST3627,Camera,Gadgets,East,2,30514,61028,2023-04-18
75a7b013-c624-4492-a31b-2f5e1edc8762,CUST2983,Camera,Gadgets,West,4,45285,181140,2024-07-02
7bc3e7e6-0543-4940-b424-71d718564ede,CUST4901,Mouse,Accessories,East,1,47742,47742,2023-10-26
aacc2d40-55a6-4a7e-b513-d74a81c9ab60,CUST9292,Mobile,Gadgets,North,3,32645,97935,2023-08-26
e35ca054-a5c8-4ad9-bc77-7b947a30e1e3,CUST1567,Monitor,Gadgets,East,2,3452,6904,2024-11-06
20f41a43-fb86-4b95-af6c-4bb83ce52e59,CUST4356,Monitor,Accessories,North,5,17005,85025,2023-12-10
248b21bb-8741-4b94-befb-4b8de6cb6cdd,CUST3299,Printer,Gadgets,North,5,46897,234485,2024-09-08
a6146c2a-40d4-49d9-ae07-dcb0e807e37f,CUST4449,Tablet,Electronics,North,4,41895,167580,2023-05-11
87841d26-7d73-4e30-8b99-7b0758308b04,CUST6495,Printer,Office,West,5,4665,23325,2023-04-15
b54de377-3a05-42e1-9ecf-d9d411460a3d,CUST4277,Mobile,Gadgets,South,2,16865,33730,2023-12-23
8b970df3-1a80-434c-8e2e-1853841ff4a5,CUST8154,Keyboard,Gadgets,West,1,3796,3796,2023-02-04
f37500ce-dd43-40f1-9e2f-e6d551a18227,CUST3624,Smartwatch,Accessories,East,5,6918,34590,2023-05-18
eb5ca7ed-934c-45ca-91d8-63e014db15ab,CUST5168,Tablet,Electronics,West,4,48561,194244,2024-11-18
e71f7d9a-294e-47fc-a236-57f80f206a21,CUST5554,Printer,Electronics,East,4,16130,64520,2023-09-16
43621d19-9ae7-44dc-87b9-2433d5fdfe7c,CUST5295,Tablet,Office,West,2,14138,28276,2024-04-17
f69ce187-2988-4059-bd30-7537ce2f9e87,CUST2521,Laptop,Office,East,3,7424,22272,2023-02-02
2d6fdda4-8380-4892-a3a0-ab3a1d7fe5e2,CUST6644,Smartwatch,Gadgets,North,2,12033,24066,2024-08-20
b9f523b6-af88-4c83-bed2-7ec0686ea054,CUST8932,Camera,Office,North,2,48458,96916,2023-02-27
c0d75917-5dbe-4d71-9366-a1a6dac041e1,CUST7477,Keyboard,Gadgets,West,3,21776,65328,2024-05-04
bf97f2b5-6655-4b1b-83d9-a0d66980d698,CUST7556,Camera,Gadgets,North,1,31707,31707,2024-05-21
8f5010bb-b0dd-417a-950e-c3b6ef7d5824,CUST8649,Camera,Electronics,North,3,15988,47964,2024-10-24
30a6d17e-e485-4a46-bc00-0b6ad1e50d8f,CUST9050,Tablet,Accessories,North,3,8429,25287,2024-07-29
5555f96c-03bd-45bf-ad97-360d8485c370,CUST4808,Laptop,Office,North,1,25827,25827,2024-06-07
13da3ddd-58e1-4be6-933e-f5a76363ba5d,CUST1198,Monitor,Office,North,4,21037,84148,2024-05-23
4f95b130-5f1b-44ea-95c9-e838b429895b,CUST8839,Printer,Electronics,South,2,42129,84258,2023-09-29
4a9d2d47-c137-4585-8c55-4aabfb4dff5a,CUST7447,Smartwatch,Office,East,3,16755,50265,2024-06-26
4ab82cc1-e808-4fe8-bba4-bf644aadc977,CUST9120,Mouse,Gadgets,East,3,5497,16491,2023-09-26
1413d52b-9bc6-4d76-9d13-e05bba9e833b,CUST6330,Headphones,Accessories,South,5,28790,143950,2023-01-24
68ecf556-35b5-4eb7-805b-7386142bbd8f,CUST4725,Laptop,Office,North,5,15733,78665,2023-10-09
f91b624b-7ace-4a58-8221-4ed6188d3ee8,CUST8610,Laptop,Gadgets,North,4,23962,95848,2024-05-15
a0c7e941-2696-44d5-89c6-259f0da7df0a,CUST6577,Laptop,Electronics,West,1,35716,35716,2024-04-26
5cc609a5-d1cd-40b0-a0bc-3e635b918352,CUST8827,Mouse,Electronics,West,4,30586,122344,2023-10-29
7863349d-3d34-46a5-b653-adaf127d2d6f,CUST4051,Tablet,Office,South,5,41280,206400,2023-01-08
e35a1bf4-4c5d-4074-8461-ae517d50aa52,CUST3009,Mobile,Office,North,4,13719,54876,2023-04-26
8a27dc1a-32b6-4251-a2d6-f88233f2f59e,CUST4251,Monitor,Office,East,2,9386,18772,2023-05-06
8c9170c2-45b9-4fe3-a822-f744016c77ab,CUST1551,Camera,Office,South,2,44811,89622,2023-03-01
097d3bed-4fe0-45ab-bd9c-7c83fd4574c6,CUST7167,Mobile,Office,East,5,26493,132465,2024-08-25
691a754f-52a6-47ec-ad6b-7a9f48887cf3,CUST1597,Monitor,Gadgets,North,4,11136,44544,2023-09-13
8a7b05e1-31a0-4c52-aa1e-97c60c13c33d,CUST2234,Headphones,Accessories,East,4,45037,180148,2024-08-20
ca648038-985c-4dc7-b98c-883cc03b96d7,CUST5398,Monitor,Office,East,4,33561,134244,2024-04-24
635d817e-8b13-4c5f-a25b-957e664dd8e7,CUST7588,Mouse,Electronics,East,5,30102,150510,2024-04-15
b78cb131-6955-4b4a-855f-37ebac3eb661,CUST8306,Printer,Accessories,South,2,13232,26464,2024-04-14
167164f6-1848-40c0-8f66-1a2c8f21f974,CUST6080,Camera,Gadgets,North,3,36932,110796,2023-05-07
3373b4a0-64f9-4412-a513-9b751af24a29,CUST7693,Smartwatch,Office,North,3,10393,31179,2023-12-05
92d0a006-cfb8-4ae8-9d80-0c3101470eaf,CUST2500,Mobile,Electronics,East,4,41625,166500,2024-10-01
1e618afc-b84d-4174-a9bc-3d5dacaf13ac,CUST9320,Laptop,Accessories,East,1,20079,20079,2024-12-03
177a9ef8-70a2-4d5d-9d19-6a09f703219f,CUST7857,Keyboard,Office,South,3,775,2325,2023-03-27
29b6d080-6dde-4d85-8c32-1336eb2171d1,CUST3258,Keyboard,Electronics,West,2,37163,74326,2024-07-04
1bbf4ad9-0d7a-44d4-9f1d-aba48871d6d0,CUST2475,Headphones,Accessories,North,3,32395,97185,2023-01-22
cb5ce5a1-8321-49a9-be74-a51ce64bebc4,CUST3423,Laptop,Accessories,West,1,46837,46837,2023-09-08
19b8a308-2977-4725-9c2b-c866d1614ad3,CUST6513,Headphones,Office,West,1,48677,48677,2024-12-08
cead4e9d-906c-4390-9a40-e0c7e515b33e,CUST7470,Mobile,Office,West,4,41287,165148,2023-06-03
5147ffbc-dee7-4771-892f-596492e5f3e9,CUST4584,Tablet,Accessories,North,3,19771,59313,2024-04-17
53bc174c-ed5c-4f84-95a7-e4f65cf920e6,CUST4441,Printer,Accessories,East,2,20025,40050,2024-07-18
a5fc468e-37e1-4973-9e33-0b944f0c4155,CUST1504,Tablet,Gadgets,East,1,1109,1109,2024-09-01
a160bdcb-e811-4c87-b680-d835d88e1a99,CUST9944,Smartwatch,Accessories,South,2,47770,95540,2023-12-09
d9f3c947-0eb9-4270-a00c-aece5f4d294b,CUST1914,Tablet,Gadgets,North,4,43763,175052,2024-10-08
fda2f09d-31f3-4098-b938-ce58d561ae79,CUST4983,Camera,Accessories,South,3,46767,140301,2024-08-01
e2c5efe3-2654-4758-bc84-d26f80294fc8,CUST2603,Laptop,Office,West,1,5674,5674,2024-04-21
3a632d1b-3440-49df-9c69-4fd43d83121d,CUST8813,Tablet,Office,North,3,47767,143301,2024-06-24
b2c57815-cca9-4762-a49a-6125cf47c9b7,CUST4615,Mouse,Electronics,North,2,6994,13988,2024-04-15
a2e43483-0f91-447a-855e-5d44982dd738,CUST2913,Smartwatch,Electronics,South,3,21327,63981,2023-10-29
e239df41-edea-41df-86e1-7dfe6df328fd,CUST6817,Headphones,Electronics,North,1,47763,47763,2024-12-22
e5e4c5c8-ba9c-4886-b0ff-22f5e1644d7d,CUST1401,Camera,Accessories,East,5,43270,216350,2023-11-05
0e7364c9-b77f-4eba-89b5-0bebbb2e16aa,CUST1082,Smartwatch,Electronics,South,3,9534,28602,2023-10-24
81f24ac3-e716-4a60-9928-1dac7000f50b,CUST7949,Mobile,Accessories,East,5,9886,49430,2023-10-19
74d0f0d1-ce14-40be-b9f8-df606a581f84,CUST1620,Mobile,Electronics,North,2,39748,79496,2024-07-14
ae72660d-234f-4c09-9027-50b6d93c487a,CUST7057,Printer,Electronics,North,2,28226,56452,2023-05-30
9b1ceca1-159b-402d-bb7d-5f524e4536d1,CUST5441,Keyboard,Gadgets,South,4,28868,115472,2024-09-07
20942430-1508-4354-9759-3ed8d942b42a,CUST6593,Mobile,Office,South,5,11850,59250,2024-05-26
5ab8c937-d2ae-4d0d-bb2d-c7ce3f3008b7,CUST5678,Printer,Gadgets,West,4,22962,91848,2024-05-09
dde3d090-8ae7-4642-bb95-d35e74021170,CUST3454,Tablet,Accessories,West,1,20581,20581,2023-10-02
045dd9c7-3567-4553-9778-61a9fee314af,CUST1478,Keyboard,Accessories,West,1,29473,29473,2023-02-28
afad0ebe-1499-4f52-81f4-0b634541ceaf,CUST7022,Headphones,Gadgets,North,5,21457,107285,2024-09-09
8d1d8246-cbb0-4c93-90fe-0d86cf5706fa,CUST6014,Keyboard,Office,East,3,35978,107934,2023-10-11
35f75922-56de-4135-baa1-8cee7a093a66,CUST2965,Monitor,Accessories,West,2,22224,44448,2023-08-10
4f8bc4a2-f42d-4c2b-9828-82e9c4b542bb,CUST7072,Monitor,Office,North,2,36617,73234,2023-11-30
4d8c9222-0392-403b-bf7b-9cca4d15eb45,CUST1334,Monitor,Gadgets,East,3,46035,138105,2023-07-28
27b2c18f-e7bd-45b8-8cad-ab5916986545,CUST2071,Camera,Accessories,West,1,40235,40235,2024-06-06
c3504527-708e-42ca-b68a-09a2d2dfa797,CUST4595,Monitor,Office,North,3,23342,70026,2023-07-03
ebac1188-05e3-4288-a4ba-d52534b8f3ae,CUST5902,Printer,Gadgets,East,4,21628,86512,2024-03-18
0547495d-f102-4118-9bd4-ba67f6230567,CUST6837,Monitor,Office,South,3,7080,21240,2024-10-31
27c73da0-4970-45bf-b8f6-e82e80f41e8b,CUST5427,Laptop,Accessories,East,3,33751,101253,2023-11-18
022f17ac-8870-433d-ada8-504537c9711b,CUST2489,Keyboard,Gadgets,North,3,14272,42816,2023-09-04
fc2670e9-df7e-495f-afea-af4a83891331,CUST6196,Monitor,Electronics,North,1,6603,6603,2024-09-23
8cf0cb20-f5e8-4bb6-b185-856f1fda060b,CUST3921,Laptop,Electronics,East,3,40306,120918,2023-01-30
079dae9e-269f-45e8-a84e-4c9da6990858,CUST3893,Headphones,Gadgets,North,2,18370,36740,2024-04-11
610c45ae-db4f-4db9-b339-be5afbd3c124,CUST6778,Keyboard,Accessories,West,3,42710,128130,2024-12-30
2f9d2b63-e497-4e0d-b51b-b4cab21823a4,CUST1921,Keyboard,Accessories,East,5,45800,229000,2024-08-06
02dcd98f-74c2-4b3e-833b-1513a0db37b8,CUST3256,Smartwatch,Accessories,West,5,16478,82390,2024-11-01
bbad447d-9782-4d81-a5a8-0d32152ecbdd,CUST9978,Camera,Electronics,South,4,5682,22728,2023-01-26
a4b7339a-7a69-4fcd-b58e-8f2ad674afed,CUST5247,Mobile,Accessories,West,2,21289,42578,2023-03-06
4c501391-604a-4693-bb49-afc05aa69d3b,CUST8563,Mouse,Gadgets,North,4,18617,74468,2023-10-12
6afe1b72-e618-42b9-95a6-6ba0800a2812,CUST4331,Headphones,Electronics,East,5,47002,235010,2023-08-30
253822a6-d0c6-46d4-9a02-90cf064fbef7,CUST6451,Monitor,Accessories,West,2,49783,99566,2023-07-09
98d1440d-62ac-445c-8448-409181cca3af,CUST6332,Laptop,Office,East,1,6634,6634,2023-07-27
ad87bc8f-cc69-40c6-a154-4bbd0c9e18a0,CUST1419,Headphones,Gadgets,South,3,4848,14544,2023-08-22
3e509c24-f25b-4dda-b0d3-f494f1215527,CUST2374,Mobile,Electronics,East,2,43498,86996,2024-01-09
6b34b19b-a342-46fa-8203-491bb62c63b8,CUST7787,Camera,Accessories,East,4,32698,130792,2024-07-31
c79e572e-f8fc-4af7-b4cd-427c2c0c6d6f,CUST2898,Tablet,Gadgets,East,3,10949,32847,2023-03-06
72f3b9e4-c61b-4a4e-a8ca-fe306409a629,CUST9475,Headphones,Gadgets,South,4,34426,137704,2024-07-10
128812a0-64bc-4d8d-9c66-07fd17bc0864,CUST4170,Laptop,Electronics,East,3,45367,136101,2023-07-12
d3c6c4ab-5735-4ed5-85dc-4442d2a81e3f,CUST8512,Mobile,Electronics,East,5,8147,40735,2024-08-12
5da5ade9-daef-485e-bf46-ba30e2d6ef63,CUST5578,Mobile,Accessories,North,2,40909,81818,2023-01-15
2595609b-620e-4f8c-938f-684fb67d4287,CUST4028,Printer,Office,East,5,14595,72975,2023-03-02
403c423b-8866-4ec8-8ac4-a9387acec6a0,CUST7847,Mobile,Gadgets,West,2,41282,82564,2024-03-06
7e41e097-bf05-4a4e-8e47-2704ca523901,CUST9626,Smartwatch,Electronics,South,4,47472,189888,2024-02-17
ec4a439f-fb75-4360-a5e8-1f04590bbccd,CUST3786,Headphones,Electronics,East,1,7879,7879,2024-10-19
f9a06792-60de-44b5-ae08-ae32f4bfd050,CUST3857,Keyboard,Electronics,West,3,7662,22986,2023-07-25
20dcac97-b82c-497a-9e4a-36bb50b1e0eb,CUST9050,Tablet,Accessories,South,5,31487,157435,2024-08-10
da02446e-eb18-466d-a8d6-ff6f9c049d55,CUST9360,Smartwatch,Office,West,2,27387,54774,2023-12-07
a0624a45-383f-4d04-b1f1-12b1dec5e6dc,CUST9650,Smartwatch,Accessories,North,4,13977,55908,2023-08-06
36c50a28-dc08-42e1-bab0-ba59b26cd90f,CUST5232,Keyboard,Gadgets,South,1,3804,3804,2024-12-31
afd585b2-211c-49bd-993c-1159d7cbf892,CUST8838,Camera,Gadgets,West,1,49847,49847,2024-04-13
68cca187-38ae-42c2-8e92-d308c4a4b50a,CUST1651,Headphones,Gadgets,West,2,38664,77328,2024-08-26
e2cdb65e-9c6a-4578-9932-eaa73f977cbf,CUST5243,Monitor,Gadgets,East,3,20803,62409,2024-02-02
c732d442-10be-4961-803f-b97fc8df7baa,CUST6991,Mobile,Gadgets,North,5,5480,27400,2023-11-05
9771355f-1804-4ea6-a916-15f2e4e05d92,CUST3166,Keyboard,Office,East,5,23665,118325,2023-05-16
435d6096-b62f-4849-a146-d2e771a81dae,CUST1470,Monitor,Electronics,South,1,17737,17737,2023-10-25
bc6b0a59-f6e0-4f09-891d-0f85d5bf61a8,CUST1053,Laptop,Electronics,North,5,15729,78645,2024-02-20
3965ecfe-47db-4652-804d-a0b098e459c9,CUST5509,Laptop,Accessories,East,4,17274,69096,2023-06-11
b76f97b1-b976-4037-8dd1-70963dbefebd,CUST6121,Mouse,Office,South,3,45548,136644,2024-05-21
f1749646-5c2b-4709-92b8-ed22bd846ffd,CUST3480,Tablet,Office,South,5,10610,53050,2023-11-18
8419832a-0cdb-4fb7-bf52-3f3e2c2f2b3c,CUST3022,Camera,Office,West,3,2883,8649,2023-09-08
22411670-afcf-4440-a4ff-0cb4a362e19a,CUST1191,Monitor,Accessories,West,4,28062,112248,2023-05-23
1a39c760-3057-4fe8-b3ed-5c16927a71cb,CUST3000,Camera,Gadgets,East,1,3119,3119,2023-11-06
b9059e91-8d52-4dbb-97f7-a4e861179e82,CUST2646,Camera,Accessories,East,5,860,4300,2024-04-26
747dfaa7-3913-41b8-83fb-5ba383fef4cd,CUST6994,Smartwatch,Office,South,5,25224,126120,2023-04-02
04897e84-3611-4689-a305-eb5447986dcb,CUST3931,Smartwatch,Gadgets,North,4,6816,27264,2024-04-29
db2de423-e34c-4d28-93a0-bbdce29d62ec,CUST2117,Monitor,Electronics,North,5,2808,14040,2024-08-14
93a9bf1f-0b24-4036-bc53-e2ab1d6b1105,CUST3683,Laptop,Accessories,West,1,8792,8792,2024-02-11
46c5b30b-584d-4940-a153-a9319466c39a,CUST3058,Camera,Electronics,West,2,39002,78004,2023-07-20
b0af481b-11d5-4b51-b5d7-38f415e07d77,CUST9958,Keyboard,Office,North,4,43993,175972,2024-07-29
0529b830-e593-4bbf-89e3-4d3887fffa39,CUST8426,Tablet,Electronics,West,5,30940,154700,2024-10-14
3fa4ca47-b91e-4c8e-8564-e792bc7b9d75,CUST8793,Mouse,Gadgets,East,1,47091,47091,2023-03-04
331d6a47-62ec-4c77-b853-b2648c0af74c,CUST7673,Smartwatch,Gadgets,East,4,19287,77148,2024-02-22
507fbb33-78bc-4250-b487-bb23ac6af932,CUST1929,Mouse,Accessories,North,4,49553,198212,2024-05-21
c978b4e5-ee65-48e2-8120-212e082a7cd3,CUST6126,Mobile,Gadgets,North,1,7430,7430,2024-09-30
19261caa-69ed-4770-9e27-1b849b5278d4,CUST3912,Headphones,Office,South,3,43945,131835,2023-03-12
d931f515-6363-4091-9d7c-5c68dcab781f,CUST6351,Laptop,Gadgets,South,5,33699,168495,2024-12-20
f77af08e-4db0-49a5-b84d-aee5a9888833,CUST6191,Tablet,Office,West,4,39095,156380,2024-10-15
12ce4f2a-3bee-489c-a3f9-d546b26ebce1,CUST6787,Monitor,Office,West,5,46754,233770,2024-05-03
bf48e632-9ab0-44ec-8e1f-fd1075e25816,CUST9543,Headphones,Gadgets,West,1,16616,16616,2024-05-19
af91e6a9-be9d-4dab-8295-481e1a57ae0d,CUST8642,Smartwatch,Office,South,5,15476,77380,2023-07-09
6f29ff6a-9ad9-419e-814f-5579b2e0dca2,CUST8276,Laptop,Office,West,2,35972,71944,2023-01-19
57be265a-8a1a-4515-a60a-502142a1455d,CUST4619,Headphones,Electronics,West,2,10485,20970,2023-04-29
7e635ef2-6519-4bf4-bd49-1207dea59e41,CUST9282,Tablet,Accessories,West,3,10243,30729,2023-06-20
6c92c61e-2daa-4d2f-afed-8d8ed37ed24a,CUST5641,Printer,Electronics,North,5,24246,121230,2024-01-11
34de12cc-ad20-4bb5-96ef-0c7ea4bbac2a,CUST9385,Headphones,Accessories,West,1,30926,30926,2023-08-08
42ee600f-20dc-4341-bd42-2a11a311105f,CUST3688,Camera,Office,West,3,7099,21297,2023-11-20
eabce4b0-e17f-4adb-9149-eaeca83f2d09,CUST6525,Camera,Gadgets,South,4,19913,79652,2023-08-09
53c0110d-f46f-4e3c-999b-8c001f9dd490,CUST5189,Camera,Office,North,1,29390,29390,2023-01-26
91af8f0a-8854-4306-a30e-7afe066e1faa,CUST5806,Smartwatch,Office,East,2,37443,74886,2024-08-03
53d9f166-bb07-465c-a4f0-bea6a2538737,CUST2158,Keyboard,Gadgets,West,5,29662,148310,2023-06-08
e4c64d63-667f-49f0-b76e-059b3f141ad3,CUST7497,Tablet,Electronics,North,4,34780,139120,2023-12-27
7b492957-1228-40d9-93ca-d96f2c0bd18c,CUST8637,Printer,Office,West,2,8600,17200,2023-08-18
e5e3424b-a3dd-4aa1-a515-3ec455a26bc7,CUST5178,Smartwatch,Office,East,3,40554,121662,2023-09-25
1c71e5a7-27d7-4e9d-8c1a-31503d1d893f,CUST6763,Smartwatch,Gadgets,West,3,22877,68631,2023-04-17
f2aa5ab0-16c6-4c6e-aebe-c6885aed4f90,CUST6300,Mouse,Gadgets,East,5,14550,72750,2024-05-13
4ef1f5d6-e1cf-48d0-88f3-a4438658cf6e,CUST5083,Tablet,Electronics,North,4,20847,83388,2024-01-24
ebeacfc9-db34-474f-8ef6-8c04330f1c02,CUST4416,Monitor,Electronics,East,2,653,1306,2024-07-31
b0f76094-7c89-4ca5-a5f1-709ee8486f6d,CUST5231,Camera,Gadgets,North,4,33050,132200,2024-12-22
bf21f1ad-00d5-4e42-a314-c4db104a72d1,CUST3756,Mouse,Office,North,2,29265,58530,2023-07-26
af0990d9-63b9-467c-af12-e598a23afb1d,CUST3181,Monitor,Electronics,East,5,46687,233435,2023-03-05
90fd50b1-f05b-41ad-b9a4-c6d958369fc6,CUST7287,Laptop,Office,North,5,7626,38130,2023-08-30
702c47eb-9121-4aab-bd7c-34a4665caeb0,CUST6107,Monitor,Office,West,2,42138,84276,2024-06-29
dd2d6664-bf76-491b-9f38-3b56dabc3f94,CUST3231,Camera,Office,West,1,22649,22649,2024-08-07
1f26f8a1-40b8-4b2a-97a2-7f05cdcfe9c5,CUST3615,Printer,Electronics,South,5,25713,128565,2024-09-25
fc79066d-e038-415b-bfc3-ad3041526da1,CUST3217,Keyboard,Accessories,South,2,7677,15354,2024-03-17
9425cb45-e4cd-49cd-9a0f-1e9241a90a70,CUST9682,Keyboard,Gadgets,East,5,37490,187450,2023-06-11
d194c650-1d21-4711-b55e-2d9df25cc796,CUST3684,Smartwatch,Gadgets,North,3,5680,17040,2023-08-03
dac97dda-ccfb-4383-a741-6a8075a68372,CUST6406,Mouse,Accessories,South,3,24480,73440,2024-08-28
2867f5f4-ffbe-4383-b3b4-6e414bfe4578,CUST9254,Smartwatch,Electronics,East,2,39535,79070,2023-11-19
e2dd2ca3-9358-4241-99f1-3625c7b973fe,CUST5027,Printer,Office,East,3,39181,117543,2023-01-15
ab21d55e-f75f-4da9-a544-7730f576a107,CUST8977,Camera,Accessories,West,4,46617,186468,2023-09-19
